sample	group	view	value	combi	ntotal	ptotal
GSM4735797	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735802	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735803	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735804	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735785	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735787	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735792	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735793	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735794	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282507	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282508	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282509	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282510	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282511	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282512	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282513	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282514	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282515	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282516	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282517	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282518	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282519	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282520	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282521	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282522	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282523	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282524	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282525	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282526	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282527	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282528	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282529	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282530	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282531	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282532	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282533	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282534	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282535	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282536	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM1022684	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022685	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022686	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022687	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022688	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022689	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735798	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735799	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735800	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735801	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735788	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
GSM4735789	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
GSM4735790	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
GSM4735791	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
