feature	factor	value	view
AOAH	Factor1	-1.0748704866804258e-6	Human transcriptome
AOC3	Factor1	1.8815483215705554e-6	Human transcriptome
AOX1	Factor1	-8.861514952008878e-7	Human transcriptome
AP1AR	Factor1	1.169967999239648e-5	Human transcriptome
AP1B1	Factor1	-4.004637577010654e-5	Human transcriptome
AP1G1	Factor1	6.532096793033746e-6	Human transcriptome
AP1G2	Factor1	-1.0279470797324899e-4	Human transcriptome
AP1M1	Factor1	-1.8298004642616803e-6	Human transcriptome
AP1M2	Factor1	8.22715966782347e-6	Human transcriptome
AP1S1	Factor1	9.587689886442026e-7	Human transcriptome
AP1S2	Factor1	1.63096064468342e-6	Human transcriptome
AP1S3	Factor1	1.0270066529618748e-5	Human transcriptome
AP2A1	Factor1	-4.4011688608018205e-5	Human transcriptome
AP2A2	Factor1	6.617488025451688e-5	Human transcriptome
AP2B1	Factor1	8.97003137980612e-6	Human transcriptome
AP2M1	Factor1	1.5198992350518706e-4	Human transcriptome
AP2S1	Factor1	1.6278817991082837e-5	Human transcriptome
AP3B1	Factor1	-2.730094886591703e-5	Human transcriptome
AP3D1	Factor1	-1.4781498135051482e-5	Human transcriptome
AP3M1	Factor1	2.8558055086349184e-6	Human transcriptome
AP3M2	Factor1	-8.566955159217741e-7	Human transcriptome
AP3S1	Factor1	0.056720985018781006	Human transcriptome
AP3S2	Factor1	-8.221546927383036e-6	Human transcriptome
AP4B1	Factor1	-1.8102233748792446e-7	Human transcriptome
AP4E1	Factor1	1.594633849763157e-5	Human transcriptome
AP4M1	Factor1	-2.546261575039059e-6	Human transcriptome
AP4S1	Factor1	4.892175752920708e-6	Human transcriptome
AP5B1	Factor1	2.0599521198264598e-5	Human transcriptome
AP5M1	Factor1	0.026235735500834464	Human transcriptome
AP5S1	Factor1	-4.971869817459351e-7	Human transcriptome
AP5Z1	Factor1	-6.880148764092664e-6	Human transcriptome
APAF1	Factor1	-2.0572357018326836e-6	Human transcriptome
APBA2	Factor1	3.1912133280364623e-6	Human transcriptome
APBA3	Factor1	2.7704482408470527e-6	Human transcriptome
APBB1	Factor1	-6.477503827282506e-7	Human transcriptome
APBB1IP	Factor1	-7.983915525462883e-7	Human transcriptome
APBB2	Factor1	-3.817055579411607e-6	Human transcriptome
APBB3	Factor1	-5.799524712972538e-7	Human transcriptome
APC	Factor1	3.1703373048636515e-5	Human transcriptome
APCDD1	Factor1	1.7059292057639826e-6	Human transcriptome
APCDD1L	Factor1	-1.916447543801864e-6	Human transcriptome
APEH	Factor1	2.3351182079027863e-6	Human transcriptome
APEX1	Factor1	-9.017094153263765e-6	Human transcriptome
APEX2	Factor1	-3.6549418149010094e-7	Human transcriptome
APH1A	Factor1	-4.453616068800029e-6	Human transcriptome
APH1B	Factor1	-3.1356317530983668e-6	Human transcriptome
API5	Factor1	0.06237315422839759	Human transcriptome
APIP	Factor1	2.0378327868875547e-5	Human transcriptome
APLF	Factor1	2.5315714943437677e-6	Human transcriptome
APLP2	Factor1	0.0011461288318888232	Human transcriptome
APMAP	Factor1	7.775257682124483e-6	Human transcriptome
APOBEC3C	Factor1	-8.553862976098218e-6	Human transcriptome
APOBEC3F	Factor1	-2.692973536801835e-7	Human transcriptome
APOBEC3G	Factor1	5.0828377826353964e-9	Human transcriptome
APOE	Factor1	3.235188782138063e-4	Human transcriptome
APOL1	Factor1	-3.878500613383501e-4	Human transcriptome
APOL2	Factor1	-4.202029516457504e-5	Human transcriptome
APOL3	Factor1	-8.421475851821557e-6	Human transcriptome
APOL6	Factor1	-1.551518547370297e-5	Human transcriptome
APOO	Factor1	6.502057024222033e-6	Human transcriptome
APOOL	Factor1	0.014385237367242329	Human transcriptome
APOPT1	Factor1	8.068781776887944e-6	Human transcriptome
APP	Factor1	0.1509327136006242	Human transcriptome
APPBP2	Factor1	9.986342368776547e-6	Human transcriptome
APPL1	Factor1	1.6304591395118686e-5	Human transcriptome
APPL2	Factor1	1.0573253021772259e-6	Human transcriptome
APRT	Factor1	5.856039251988552e-5	Human transcriptome
APTR	Factor1	6.050720853767262e-5	Human transcriptome
APTX	Factor1	2.218463030719043e-6	Human transcriptome
AQP3	Factor1	0.0015355272875680708	Human transcriptome
AQP9	Factor1	-3.61382916354599e-8	Human transcriptome
AQR	Factor1	7.227896325571731e-6	Human transcriptome
ARAF	Factor1	-4.263893603133729e-6	Human transcriptome
ARAP1	Factor1	2.2330231289947004e-5	Human transcriptome
ARAP2	Factor1	2.1046530247257774e-6	Human transcriptome
ARAP3	Factor1	1.230619731628637e-6	Human transcriptome
ARCN1	Factor1	-8.708975779235049e-6	Human transcriptome
AREG	Factor1	6.489882348498411e-6	Human transcriptome
AREL1	Factor1	1.1449491395807916e-7	Human transcriptome
ARF1	Factor1	2.9647274477787842e-5	Human transcriptome
ARF3	Factor1	-1.1683215713903896e-5	Human transcriptome
ARF4	Factor1	0.09272789131876577	Human transcriptome
ARF5	Factor1	1.5099436730346754e-5	Human transcriptome
ARF6	Factor1	1.4104296219050899e-4	Human transcriptome
ARFGAP1	Factor1	-1.1010135721437943e-5	Human transcriptome
ARFGAP2	Factor1	-4.071599451383053e-6	Human transcriptome
ARFGAP3	Factor1	0.017730314498947224	Human transcriptome
ARFGEF1	Factor1	-1.5001087940123506e-6	Human transcriptome
ARFGEF2	Factor1	8.967660700556112e-6	Human transcriptome
ARFIP1	Factor1	0.03257222389573924	Human transcriptome
ARFIP2	Factor1	-5.882732831093905e-6	Human transcriptome
ARFRP1	Factor1	-4.105850531377643e-6	Human transcriptome
ARGLU1	Factor1	6.0627677462331444e-6	Human transcriptome
ARHGAP1	Factor1	-3.222567657609048e-5	Human transcriptome
ARHGAP10	Factor1	1.4132514517503397e-5	Human transcriptome
ARHGAP11A	Factor1	-3.885711905550825e-5	Human transcriptome
ARHGAP11B	Factor1	-3.194074060535025e-7	Human transcriptome
ARHGAP12	Factor1	-1.6143443691955944e-6	Human transcriptome
ARHGAP15	Factor1	-2.5672728532742333e-6	Human transcriptome
ARHGAP17	Factor1	-1.4889714851620055e-5	Human transcriptome
ARHGAP18	Factor1	-2.3006150764492795e-6	Human transcriptome
ARHGAP19	Factor1	3.062996528645426e-6	Human transcriptome
ARHGAP21	Factor1	-3.937868508386204e-6	Human transcriptome
ARHGAP23	Factor1	-1.7926218022840786e-5	Human transcriptome
ARHGAP25	Factor1	-9.848842617136614e-6	Human transcriptome
ARHGAP26	Factor1	2.043820263712465e-5	Human transcriptome
ARHGAP27	Factor1	-4.739231466544395e-6	Human transcriptome
ARHGAP29	Factor1	6.566116522972126e-6	Human transcriptome
ARHGAP30	Factor1	-1.2015413562604308e-6	Human transcriptome
ARHGAP31	Factor1	-6.630879230523942e-6	Human transcriptome
ARHGAP32	Factor1	1.9528865166150435e-6	Human transcriptome
ARHGAP35	Factor1	-1.0389162311836923e-5	Human transcriptome
ARHGAP39	Factor1	2.3244603172082798e-6	Human transcriptome
ARHGAP4	Factor1	3.7115499702226415e-6	Human transcriptome
ARHGAP42	Factor1	-1.2036187978961416e-7	Human transcriptome
ARHGAP45	Factor1	5.5895273756155265e-6	Human transcriptome
ARHGAP5	Factor1	0.05951903018601294	Human transcriptome
ARHGAP9	Factor1	1.2058532705221726e-6	Human transcriptome
ARHGDIA	Factor1	-2.8744572752153893e-5	Human transcriptome
ARHGDIB	Factor1	-1.2597293414921034e-5	Human transcriptome
ARHGEF1	Factor1	-3.3909218772007583e-6	Human transcriptome
ARHGEF10L	Factor1	-5.485963338128095e-5	Human transcriptome
ARHGEF11	Factor1	-4.5287406716089787e-7	Human transcriptome
ARHGEF12	Factor1	9.998457828147076e-5	Human transcriptome
ARHGEF17	Factor1	4.550634522767014e-6	Human transcriptome
ARHGEF18	Factor1	1.3283501213941076e-6	Human transcriptome
ARHGEF19	Factor1	-9.164974774865839e-7	Human transcriptome
ARHGEF2	Factor1	2.8774382377759413e-5	Human transcriptome
ARHGEF25	Factor1	1.4721804037924508e-6	Human transcriptome
ARHGEF26	Factor1	-5.579881615023666e-6	Human transcriptome
ARHGEF28	Factor1	3.8384430254139774e-5	Human transcriptome
ARHGEF3	Factor1	-4.480126816476357e-6	Human transcriptome
ARHGEF37	Factor1	4.803148391011576e-5	Human transcriptome
ARHGEF4	Factor1	-6.6819061671984695e-6	Human transcriptome
ARHGEF40	Factor1	-9.421160818487216e-6	Human transcriptome
ARHGEF5	Factor1	1.1826949066691979e-5	Human transcriptome
ARHGEF6	Factor1	-1.3647403864539434e-6	Human transcriptome
ARHGEF7	Factor1	-7.039791207872971e-6	Human transcriptome
ARHGEF9	Factor1	2.4587005505238367e-8	Human transcriptome
ARID1A	Factor1	5.121471273344998e-7	Human transcriptome
ARID1B	Factor1	-2.6354716756844813e-6	Human transcriptome
ARID2	Factor1	-3.1585139314971107e-6	Human transcriptome
ARID3A	Factor1	4.842750940510441e-7	Human transcriptome
ARID3B	Factor1	-9.082961378346601e-8	Human transcriptome
ARID4A	Factor1	3.5072102966684785e-5	Human transcriptome
ARID4B	Factor1	-4.548482874200634e-7	Human transcriptome
ARID5A	Factor1	3.1834702509370712e-6	Human transcriptome
ARID5B	Factor1	8.118463226017668e-5	Human transcriptome
ARIH1	Factor1	4.386757788267543e-6	Human transcriptome
ARIH2	Factor1	1.4790050498381744e-6	Human transcriptome
ARL1	Factor1	0.058821452876650755	Human transcriptome
ARL10	Factor1	4.671213144524228e-6	Human transcriptome
ARL13B	Factor1	7.527130743953225e-6	Human transcriptome
ARL14EP	Factor1	0.011543061440482708	Human transcriptome
ARL15	Factor1	4.681361423622332e-5	Human transcriptome
ARL16	Factor1	-1.5538263564360303e-6	Human transcriptome
ARL2	Factor1	-9.105776530010551e-7	Human transcriptome
ARL3	Factor1	5.778286198669448e-6	Human transcriptome
ARL4A	Factor1	0.040581545995227966	Human transcriptome
ARL4C	Factor1	-2.0117433825320056e-5	Human transcriptome
ARL4D	Factor1	1.3711601850758929e-6	Human transcriptome
ARL5A	Factor1	0.03817712150837063	Human transcriptome
ARL5B	Factor1	0.0417443773681308	Human transcriptome
ARL6	Factor1	1.1635831069780604e-4	Human transcriptome
ARL6IP1	Factor1	0.06523935538958422	Human transcriptome
ARL6IP5	Factor1	-2.542811397843163e-5	Human transcriptome
ARL6IP6	Factor1	1.3092015238438392e-6	Human transcriptome
ARL8A	Factor1	1.5284985660178825e-6	Human transcriptome
ARL8B	Factor1	0.14016487780987577	Human transcriptome
ARMC1	Factor1	0.0243103539039155	Human transcriptome
ARMC10	Factor1	1.6510353017635485e-5	Human transcriptome
ARMC5	Factor1	2.9582038864722207e-6	Human transcriptome
ARMC6	Factor1	-6.337671681033767e-7	Human transcriptome
ARMC7	Factor1	1.9287295180969133e-6	Human transcriptome
ARMC8	Factor1	1.7488047365147184e-5	Human transcriptome
ARMC9	Factor1	5.9130796867406985e-6	Human transcriptome
ARMCX1	Factor1	-4.944866514247488e-6	Human transcriptome
ARMCX2	Factor1	1.7982531332764484e-6	Human transcriptome
ARMCX3	Factor1	-1.908623213081008e-6	Human transcriptome
ARMCX5	Factor1	2.6889946080809517e-6	Human transcriptome
ARMCX6	Factor1	6.931922155162853e-7	Human transcriptome
ARMT1	Factor1	9.594387745683018e-6	Human transcriptome
ARNT	Factor1	-5.5325148133480454e-5	Human transcriptome
ARNT2	Factor1	3.9177575611148514e-7	Human transcriptome
ARNTL	Factor1	9.705075123899895e-6	Human transcriptome
ARNTL2	Factor1	-1.149131810603332e-5	Human transcriptome
ARPC1A	Factor1	-4.403074710733878e-6	Human transcriptome
ARPC2	Factor1	0.3501269000514836	Human transcriptome
ARPC3	Factor1	0.08919359680296152	Human transcriptome
ARPC4	Factor1	-1.3743451815650762e-5	Human transcriptome
ARPC5	Factor1	0.08435723311139329	Human transcriptome
ARPC5L	Factor1	1.830865933400848e-5	Human transcriptome
ARPIN	Factor1	-7.05742934131376e-5	Human transcriptome
ARPP19	Factor1	1.2230490752114707e-4	Human transcriptome
ARRB1	Factor1	-5.994372308636634e-9	Human transcriptome
ARRB2	Factor1	-8.795407579831401e-6	Human transcriptome
ARRDC1	Factor1	2.498490684745577e-6	Human transcriptome
ARRDC1-AS1	Factor1	-1.1185140233907284e-6	Human transcriptome
ARRDC2	Factor1	1.3233427567676016e-6	Human transcriptome
ARRDC3	Factor1	0.06847415421556198	Human transcriptome
ARRDC4	Factor1	-9.776514828486104e-6	Human transcriptome
ARSA	Factor1	3.972968613519878e-6	Human transcriptome
ARSB	Factor1	1.5247989516527343e-6	Human transcriptome
ARSD	Factor1	-5.3813775806650024e-6	Human transcriptome
ARSI	Factor1	1.2704375586533697e-5	Human transcriptome
ARSJ	Factor1	1.0355750311503215e-6	Human transcriptome
ARSK	Factor1	4.729452654646116e-7	Human transcriptome
ARTN	Factor1	-6.337083216903267e-7	Human transcriptome
ARV1	Factor1	8.127412531805e-6	Human transcriptome
ASAH1	Factor1	0.00016305776750281495	Human transcriptome
ASAP1	Factor1	-4.343458508696122e-6	Human transcriptome
ASAP2	Factor1	-1.9976378189108427e-5	Human transcriptome
ASAP3	Factor1	-2.1376246270003174e-6	Human transcriptome
ASB1	Factor1	-1.8846882926720286e-6	Human transcriptome
ASB13	Factor1	-1.5882054577828163e-5	Human transcriptome
ASB3	Factor1	1.3424805202401627e-5	Human transcriptome
ASB6	Factor1	-9.902148286904177e-7	Human transcriptome
ASB7	Factor1	2.015771271209138e-6	Human transcriptome
ASB8	Factor1	1.521753950401601e-5	Human transcriptome
ASCC1	Factor1	2.4078770696192024e-5	Human transcriptome
ASCC2	Factor1	-3.169232095171023e-5	Human transcriptome
ASCC3	Factor1	-4.4995133332982605e-7	Human transcriptome
ASF1A	Factor1	0.020709717760661724	Human transcriptome
ASH1L	Factor1	-2.987473476441593e-5	Human transcriptome
ASH2L	Factor1	6.65456154814944e-7	Human transcriptome
ASL	Factor1	-2.224966732593338e-6	Human transcriptome
ASNA1	Factor1	-3.681830283319718e-6	Human transcriptome
ASNSD1	Factor1	4.7885711782603005e-5	Human transcriptome
ASPH	Factor1	4.14633446395689e-4	Human transcriptome
ASPM	Factor1	-3.07322219433315e-6	Human transcriptome
ASPN	Factor1	9.52055815964001e-7	Human transcriptome
ASPSCR1	Factor1	8.440845946427751e-6	Human transcriptome
ASS1	Factor1	0.15411727173537798	Human transcriptome
ASTE1	Factor1	2.7241048379147193e-6	Human transcriptome
ASUN	Factor1	0.027808989813084835	Human transcriptome
ASXL1	Factor1	2.7926442657933494e-6	Human transcriptome
ASXL2	Factor1	-4.866781900219266e-6	Human transcriptome
ATAD1	Factor1	0.04326228696330467	Human transcriptome
ATAD2	Factor1	-7.99682049524626e-6	Human transcriptome
ATAD2B	Factor1	6.74255363496094e-6	Human transcriptome
ATAD3A	Factor1	-1.6517446329048818e-5	Human transcriptome
ATAD3B	Factor1	-1.3102096315605437e-5	Human transcriptome
ATAD5	Factor1	4.252463559223821e-6	Human transcriptome
ATE1	Factor1	1.3700515944340348e-5	Human transcriptome
ATF1	Factor1	9.12642468211809e-6	Human transcriptome
ATF2	Factor1	4.125877088379058e-6	Human transcriptome
ATF3	Factor1	1.6192989938234422e-6	Human transcriptome
ATF4	Factor1	0.17292574134372576	Human transcriptome
ATF5	Factor1	-1.1556815584602488e-4	Human transcriptome
ATF6	Factor1	0.056831301524892866	Human transcriptome
ATF6B	Factor1	-9.871743158411705e-6	Human transcriptome
ATF7	Factor1	-2.7101030441560973e-6	Human transcriptome
ATF7IP	Factor1	-1.8069811192969875e-5	Human transcriptome
ATG101	Factor1	9.509853847855487e-7	Human transcriptome
ATG12	Factor1	1.0350388568104903e-5	Human transcriptome
ATG13	Factor1	1.857675633606342e-5	Human transcriptome
ATG14	Factor1	9.968677616232072e-6	Human transcriptome
ATG16L1	Factor1	-8.106782074882841e-6	Human transcriptome
ATG16L2	Factor1	-4.404295374304517e-6	Human transcriptome
ATG2A	Factor1	2.114775296617753e-6	Human transcriptome
ATG2B	Factor1	1.614864686239609e-5	Human transcriptome
ATG3	Factor1	7.683845132028566e-6	Human transcriptome
ATG4A	Factor1	0.012833309159792134	Human transcriptome
ATG4B	Factor1	3.048807274387791e-6	Human transcriptome
ATG4C	Factor1	3.7176583985572232e-6	Human transcriptome
ATG4D	Factor1	-7.791467358566894e-7	Human transcriptome
ATG5	Factor1	1.440607169933037e-7	Human transcriptome
ATG7	Factor1	-2.983644824126956e-6	Human transcriptome
ATG9A	Factor1	1.188686157559271e-5	Human transcriptome
ATG9B	Factor1	5.362469990324336e-6	Human transcriptome
ATIC	Factor1	2.5686391145221313e-5	Human transcriptome
ATL2	Factor1	4.826109586104779e-6	Human transcriptome
ATL3	Factor1	4.091739623029021e-5	Human transcriptome
ATM	Factor1	3.0292846212716536e-4	Human transcriptome
ATMIN	Factor1	0.03879796254367047	Human transcriptome
ATN1	Factor1	-3.383002128818498e-5	Human transcriptome
ATOH8	Factor1	-7.93438403764151e-8	Human transcriptome
ATOX1	Factor1	2.8829669546346576e-5	Human transcriptome
ATP10A	Factor1	1.2118607044267797e-7	Human transcriptome
ATP10B	Factor1	-9.9390970235043e-7	Human transcriptome
ATP10D	Factor1	5.702583228028819e-6	Human transcriptome
ATP11A	Factor1	-1.0805461088658663e-6	Human transcriptome
ATP11B	Factor1	0.11752921886418792	Human transcriptome
ATP11C	Factor1	-1.9655298172253685e-6	Human transcriptome
ATP12A	Factor1	-9.078477403751585e-7	Human transcriptome
ATP13A1	Factor1	-2.323167537174139e-6	Human transcriptome
ATP13A2	Factor1	2.5871469972323342e-6	Human transcriptome
ATP13A3	Factor1	7.075139667131375e-4	Human transcriptome
ATP13A4	Factor1	-7.488109461926131e-7	Human transcriptome
ATP13A5	Factor1	-9.292688920950444e-7	Human transcriptome
ATP1A1	Factor1	2.313420056231266e-4	Human transcriptome
ATP1B1	Factor1	1.8684026003116435e-5	Human transcriptome
ATP1B3	Factor1	5.1776723172308705e-5	Human transcriptome
ATP23	Factor1	1.0625141769432829e-7	Human transcriptome
ATP2A2	Factor1	5.144348034034457e-4	Human transcriptome
ATP2A3	Factor1	2.669034745817228e-6	Human transcriptome
ATP2B1	Factor1	0.04403415004516777	Human transcriptome
ATP2B4	Factor1	4.736691721005867e-5	Human transcriptome
ATP2C1	Factor1	5.954023995788317e-6	Human transcriptome
ATP5A1	Factor1	0.16812456761075775	Human transcriptome
ATP5B	Factor1	0.3133507866948876	Human transcriptome
ATP5C1	Factor1	1.2989455514685762e-5	Human transcriptome
ATP5D	Factor1	-6.222349662497292e-6	Human transcriptome
ATP5E	Factor1	0.095433705962299	Human transcriptome
ATP5F1	Factor1	9.29475022223971e-6	Human transcriptome
ATP5G1	Factor1	-5.504017829838178e-7	Human transcriptome
ATP5G2	Factor1	1.376828999140399e-5	Human transcriptome
ATP5G3	Factor1	1.6490754812345565e-5	Human transcriptome
ATP5H	Factor1	0.035269645815799874	Human transcriptome
ATP5I	Factor1	3.584703888025761e-5	Human transcriptome
ATP5J	Factor1	0.039526918406897184	Human transcriptome
ATP5J2	Factor1	7.151889364322705e-6	Human transcriptome
ATP5L	Factor1	1.6139980795918635e-4	Human transcriptome
ATP5O	Factor1	8.482909946387106e-6	Human transcriptome
ATP5S	Factor1	2.8430204565768216e-6	Human transcriptome
ATP5SL	Factor1	2.3648981457682992e-5	Human transcriptome
ATP6AP1	Factor1	5.1115181122840395e-6	Human transcriptome
ATP6AP1L	Factor1	1.70777876598863e-6	Human transcriptome
ATP6AP2	Factor1	0.06185011925050449	Human transcriptome
ATP6V0A1	Factor1	-1.662472656173324e-5	Human transcriptome
ATP6V0A2	Factor1	6.389183169969251e-6	Human transcriptome
ATP6V0B	Factor1	8.93758025344142e-6	Human transcriptome
ATP6V0D1	Factor1	-8.814273493198946e-6	Human transcriptome
ATP6V0E1	Factor1	3.075973337544323e-4	Human transcriptome
ATP6V1A	Factor1	3.18131124653843e-5	Human transcriptome
ATP6V1B2	Factor1	0.047327909185984514	Human transcriptome
ATP6V1C1	Factor1	4.9773809386517836e-5	Human transcriptome
ATP6V1C2	Factor1	1.2008981837163507e-5	Human transcriptome
ATP6V1D	Factor1	0.1148133886070753	Human transcriptome
ATP6V1E1	Factor1	0.09380588689665495	Human transcriptome
ATP6V1F	Factor1	2.7372673374604045e-4	Human transcriptome
ATP6V1G1	Factor1	0.12094323591792201	Human transcriptome
ATP6V1H	Factor1	-7.750136953086492e-6	Human transcriptome
ATP7A	Factor1	2.941622668452159e-4	Human transcriptome
ATP8B1	Factor1	9.984379812361503e-6	Human transcriptome
ATP8B2	Factor1	-1.5519768244869217e-9	Human transcriptome
ATP9A	Factor1	5.547087271566321e-7	Human transcriptome
ATP9B	Factor1	-4.762545551173085e-6	Human transcriptome
ATPAF1	Factor1	-1.3886617707374816e-5	Human transcriptome
ATPAF2	Factor1	5.163034524266936e-6	Human transcriptome
ATPIF1	Factor1	2.069712707339635e-6	Human transcriptome
ATR	Factor1	6.380911522915822e-6	Human transcriptome
ATRAID	Factor1	2.0458996125213693e-5	Human transcriptome
ATRIP	Factor1	-2.465351939235678e-6	Human transcriptome
ATRN	Factor1	-7.0973475207397065e-6	Human transcriptome
ATRX	Factor1	8.217406717905724e-5	Human transcriptome
ATXN1	Factor1	6.844090832140129e-5	Human transcriptome
ATXN10	Factor1	1.4793936337887533e-6	Human transcriptome
